,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
92,"frozenset({'Okusawa Misaki', 'Hikawa Sayo'})",frozenset({'Ichigaya Arisa'}),0.10534529847834569,0.27155676941084667,0.03628560280920796,0.34444444444444444,1.2684067688378033,0.007678373881807022,1.1111845890343015
93,"frozenset({'Okusawa Misaki', 'Ichigaya Arisa'})",frozenset({'Hikawa Sayo'}),0.10690596956691377,0.2758486149044089,0.03628560280920796,0.33941605839416056,1.2304432215901464,0.006795739179161906,1.0962291685977457
94,"frozenset({'Hikawa Sayo', 'Ichigaya Arisa'})",frozenset({'Okusawa Misaki'}),0.07686305111197815,0.3312524385485759,0.03628560280920796,0.47208121827411165,1.4251403562267941,0.010824529694081368,1.2667622077493321
95,frozenset({'Ushigome Rimi'}),frozenset({'Ushigome Yuri'}),0.1092469761997659,0.3281310963714397,0.03628560280920796,0.33214285714285713,1.0122260913878036,0.0004382727335141903,1.0060069145240476
96,"frozenset({'Maruyama Aya', 'Okusawa Misaki'})",frozenset({'Ichigaya Arisa'}),0.09168942645337495,0.27155676941084667,0.035115099492781895,0.3829787234042553,1.4103081438004401,0.010216215055969969,1.180580408196214
97,"frozenset({'Maruyama Aya', 'Ichigaya Arisa'})",frozenset({'Okusawa Misaki'}),0.09325009754194304,0.3312524385485759,0.035115099492781895,0.37656903765690375,1.1368038203941628,0.004225777287120702,1.0726890415227541
98,"frozenset({'Okusawa Misaki', 'Ichigaya Arisa'})",frozenset({'Maruyama Aya'}),0.10690596956691377,0.30003901677721423,0.035115099492781895,0.3284671532846715,1.0947481324689377,0.0030391374963103027,1.042333203277409
99,frozenset({'Udagawa Tomoe'}),frozenset({'Okusawa Misaki'}),0.11002731174404994,0.3312524385485759,0.035115099492781895,0.3191489361702128,0.9634613938801594,-0.0013317158293790071,0.9822229808817792
100,"frozenset({'Aoba Moca', 'Ushigome Yuri'})",frozenset({'Maruyama Aya'}),0.11158798283261803,0.30003901677721423,0.034334763948497854,0.30769230769230765,1.0255076522956885,0.0008540152952464797,1.011054753544024
101,"frozenset({'Aoba Moca', 'Maruyama Aya'})",frozenset({'Ushigome Yuri'}),0.09364026531408505,0.3281310963714397,0.034334763948497854,0.3666666666666667,1.1174395560840271,0.0036084810264746282,1.060845637308253
102,"frozenset({'Maruyama Aya', 'Ushigome Yuri'})",frozenset({'Aoba Moca'}),0.10846664065548185,0.3499804916113929,0.034334763948497854,0.3165467625899281,0.9044697352485905,-0.0036264442715439812,0.9510811754317515
103,"frozenset({'Aoba Moca', 'Ushigome Yuri'})",frozenset({'Ichigaya Arisa'}),0.11158798283261803,0.27155676941084667,0.03394459617635583,0.30419580419580416,1.1201923076923075,0.003642124053257062,1.0469083615502404
104,"frozenset({'Aoba Moca', 'Ichigaya Arisa'})",frozenset({'Ushigome Yuri'}),0.10573546625048771,0.3281310963714397,0.03394459617635583,0.3210332103321033,0.9783687492047334,-0.0007504982897620638,0.9895460482790209
105,"frozenset({'Ushigome Yuri', 'Ichigaya Arisa'})",frozenset({'Aoba Moca'}),0.08583690987124463,0.3499804916113929,0.03394459617635583,0.39545454545454545,1.129933110367893,0.0039033522612148125,1.0752202394398014
106,"frozenset({'Okusawa Misaki', 'Ushigome Yuri'})",frozenset({'Ichigaya Arisa'}),0.10807647288333984,0.27155676941084667,0.03394459617635583,0.31407942238267145,1.1565884476534294,0.004595698350837094,1.0619935519641868
107,"frozenset({'Okusawa Misaki', 'Ichigaya Arisa'})",frozenset({'Ushigome Yuri'}),0.10690596956691377,0.3281310963714397,0.03394459617635583,0.3175182481751825,0.9676566826076013,-0.0011345768262873493,0.9844496234985323
108,"frozenset({'Ushigome Yuri', 'Ichigaya Arisa'})",frozenset({'Okusawa Misaki'}),0.08583690987124463,0.3312524385485759,0.03394459617635583,0.39545454545454545,1.193816254416961,0.005510910464031724,1.1061989738294233
109,"frozenset({'Okusawa Misaki', 'Ushigome Yuri'})",frozenset({'Hikawa Sayo'}),0.10807647288333984,0.2758486149044089,0.03394459617635583,0.31407942238267145,1.1385934364452432,0.004131850827732635,1.055736493007783
110,"frozenset({'Okusawa Misaki', 'Hikawa Sayo'})",frozenset({'Ushigome Yuri'}),0.10534529847834569,0.3281310963714397,0.03394459617635583,0.32222222222222224,0.981992337164751,-0.0006224721109202996,0.991281988960171
111,"frozenset({'Ushigome Yuri', 'Hikawa Sayo'})",frozenset({'Okusawa Misaki'}),0.09403043308622708,0.3312524385485759,0.03394459617635583,0.36099585062240663,1.0897907716669355,0.0027967859187644217,1.0465465085051509
112,"frozenset({'Aoba Moca', 'Maruyama Aya'})",frozenset({'Ichigaya Arisa'}),0.09364026531408505,0.27155676941084667,0.03355442840421381,0.35833333333333334,1.319552203065134,0.008125780468746315,1.1352362035155636
113,"frozenset({'Aoba Moca', 'Ichigaya Arisa'})",frozenset({'Maruyama Aya'}),0.10573546625048771,0.30003901677721423,0.03355442840421381,0.3173431734317343,1.0576730214636345,0.0018296630719371598,1.025348251099324
114,"frozenset({'Maruyama Aya', 'Ichigaya Arisa'})",frozenset({'Aoba Moca'}),0.09325009754194304,0.3499804916113929,0.03355442840421381,0.3598326359832636,1.0281505529822794,0.00091871342367425,1.0153899510122686
115,frozenset({'Ushigome Rimi'}),frozenset({'Aoba Moca'}),0.1092469761997659,0.3499804916113929,0.03316426063207179,0.3035714285714286,0.8673952858735469,-0.005070049805380415,0.9333613453785128
116,"frozenset({'Aoba Moca', 'Maruyama Aya'})",frozenset({'Okusawa Misaki'}),0.09364026531408505,0.3312524385485759,0.03316426063207179,0.3541666666666667,1.0691745190420103,0.002145694400445493,1.0354800951505923
117,"frozenset({'Okusawa Misaki', 'Maruyama Aya'})",frozenset({'Aoba Moca'}),0.09168942645337495,0.3499804916113929,0.03316426063207179,0.3617021276595745,1.0334922555089068,0.0010747500863529727,1.0183638964754844
118,frozenset({'Udagawa Tomoe'}),frozenset({'Seta Kaoru'}),0.11002731174404994,0.14865392118611004,0.03316426063207179,0.3014184397163121,2.0276521285903093,0.016808269303752232,1.218678143276736
119,frozenset({'Ushigome Rimi'}),frozenset({'Shirokane Rinko'}),0.1092469761997659,0.18181818181818182,0.03316426063207179,0.3035714285714286,1.6696428571428572,0.013301174050296172,1.1748251748251748
120,"frozenset({'Aoba Moca', 'Hanazono Tae'})",frozenset({'Okusawa Misaki'}),0.0850565743269606,0.3312524385485759,0.03316426063207179,0.38990825688073394,1.177072865000378,0.0049890629716779,1.096142619521883
121,"frozenset({'Okusawa Misaki', 'Hanazono Tae'})",frozenset({'Aoba Moca'}),0.074131876706984,0.3499804916113929,0.03316426063207179,0.44736842105263164,1.278266737076806,0.0072195499780863676,1.1762257770841464
122,"frozenset({'Maruyama Aya', 'Ichigaya Arisa'})",frozenset({'Ushigome Yuri'}),0.09325009754194304,0.3281310963714397,0.03238392508778775,0.3472803347280335,1.0583584992960164,0.0017856683446062852,1.0293376151745253
123,"frozenset({'Ushigome Yuri', 'Ichigaya Arisa'})",frozenset({'Maruyama Aya'}),0.08583690987124463,0.30003901677721423,0.03238392508778775,0.3772727272727273,1.2574122236671001,0.006629503046825157,1.1240249365621378
124,"frozenset({'Maruyama Aya', 'Okusawa Misaki'})",frozenset({'Ushigome Yuri'}),0.09168942645337495,0.3281310963714397,0.03199375731564573,0.34893617021276596,1.063404761302401,0.0019076052878313175,1.031955505573279
125,"frozenset({'Aoba Moca', 'Imai Lisa'})",frozenset({'Ushigome Yuri'}),0.08778774873195475,0.3281310963714397,0.03199375731564573,0.36444444444444446,1.1106671951380631,0.003187867076248952,1.0571363868281545
126,"frozenset({'Imai Lisa', 'Ushigome Yuri'})",frozenset({'Aoba Moca'}),0.0815450643776824,0.3499804916113929,0.03199375731564573,0.39234449760765555,1.1210467640673591,0.00345457559626176,1.069717143726133
127,"frozenset({'Okusawa Misaki', 'Imai Lisa'})",frozenset({'Ushigome Yuri'}),0.08856808427623879,0.3281310963714397,0.03160358954350371,0.3568281938325991,1.0874561959488127,0.002541646946423403,1.0446180898882411
128,"frozenset({'Imai Lisa', 'Ushigome Yuri'})",frozenset({'Okusawa Misaki'}),0.0815450643776824,0.3312524385485759,0.03160358954350371,0.3875598086124402,1.169983262042031,0.004591588116795806,1.0919393776824036
129,"frozenset({'Maruyama Aya', 'Imai Lisa'})",frozenset({'Ushigome Yuri'}),0.08232539992196644,0.3281310963714397,0.03160358954350371,0.38388625592417064,1.1699173292909029,0.0045900658078916225,1.0904949128125097
130,"frozenset({'Imai Lisa', 'Ushigome Yuri'})",frozenset({'Maruyama Aya'}),0.0815450643776824,0.30003901677721423,0.03160358954350371,0.3875598086124402,1.2916980357265073,0.007136888604589244,1.1429050429184548
131,"frozenset({'Aoba Moca', 'Yamabuki Saaya'})",frozenset({'Okusawa Misaki'}),0.06359734685914943,0.3312524385485759,0.03160358954350371,0.4969325153374234,1.5001625875262852,0.010536813311190846,1.3293396648363676
