,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,antecedent_len,consequent_len,rule_len
25,frozenset({'Matsubara Kanon'}),frozenset({'14-19'}),0.18310970797158643,0.45343330702446727,0.0824782951854775,0.45043103448275856,0.9933788001560576,-0.0005497452483633897,0.9945370413358712,1,1,2
601,frozenset({'Nyubara PAREO Reona'}),frozenset({'14-19'}),0.02367797947908445,0.45343330702446727,0.010655090765588003,0.45,0.9924281984334203,-8.129377327073181e-05,0.9937576235918776,1,1,2
525,frozenset({'Wakana LAYER Rei'}),frozenset({'14-19'}),0.02722967640094712,0.45343330702446727,0.0122336227308603,0.4492753623188406,0.9908300853924648,-0.00011321948882724552,0.992450047771362,1,1,2
30,frozenset({'Hanazono Tae'}),frozenset({'14-19'}),0.1728492501973165,0.45343330702446727,0.07734806629834254,0.4474885844748858,0.9868895326887386,-0.0010275408353262322,0.9892405434846419,1,1,2
47,frozenset({'Hanazono Tae'}),frozenset({'20-24'}),0.1728492501973165,0.3642462509865825,0.06195737963693765,0.3584474885844749,0.9840801040878216,-0.001002311733276695,0.9909613596721596,1,1,2
257,frozenset({'Tamade CHU2 Chiyu'}),frozenset({'14-19'}),0.042620363062352014,0.45343330702446727,0.018942383583267563,0.4444444444444445,0.9801759984527608,-0.00038310858667816097,0.9838200473559588,1,1,2
32,frozenset({'Tsurumaki Kokoro'}),frozenset({'14-19'}),0.1728492501973165,0.45343330702446727,0.07655880031570639,0.44292237442922366,0.9768192313347717,-0.0018168068179623825,0.9811320144396857,1,1,2
6,frozenset({'Okusawa Misaki'}),frozenset({'14-19'}),0.27111286503551696,0.45343330702446727,0.11996842936069456,0.44250363901018924,0.9758957539180326,-0.002963173609237965,0.9803950863555901,1,1,2
35,frozenset({'Shirasagi Chisato'}),frozenset({'14-19'}),0.16929755327545382,0.45343330702446727,0.07419100236779795,0.43822843822843827,0.9664672432296454,-0.002574147085042,0.9729340717282305,1,1,2
364,frozenset({'Tamade CHU2 Chiyu'}),frozenset({'20-24'}),0.042620363062352014,0.3642462509865825,0.01499605367008682,0.35185185185185186,0.9659724730147266,-0.0005282537910619202,0.9808772127635584,1,1,2
39,frozenset({'Ichigaya Arisa'}),frozenset({'20-24'}),0.20205209155485399,0.3642462509865825,0.07063930544593527,0.34960937499999994,0.9598159872697724,-0.0029574114069180063,0.9774952537383477,1,1,2
62,frozenset({'Toyama Kasumi'}),frozenset({'20-24'}),0.1440410418310971,0.3642462509865825,0.05011838989739542,0.347945205479452,0.9552471838406624,-0.002348019577783196,0.9750004974365437,1,1,2
37,frozenset({'Hikawa Hina'}),frozenset({'14-19'}),0.1653512233622731,0.45343330702446727,0.07142857142857142,0.431980906921241,0.9526889626966273,-0.0035471806011254103,0.9622329594821353,1,1,2
1,frozenset({'Hikawa Sayo'}),frozenset({'14-19'}),0.3310970797158643,0.45343330702446727,0.1424625098658248,0.4302741358760429,0.9489248566665732,-0.00766793393588322,0.9593503251181422,1,1,2
26,frozenset({'Shirokane Rinko'}),frozenset({'20-24'}),0.23835832675611682,0.3642462509865825,0.08208366219415943,0.3443708609271523,0.9454341945714019,-0.004737464718190934,0.9696850111214752,1,1,2
58,frozenset({'Seta Kaoru'}),frozenset({'20-24'}),0.16258879242304658,0.3642462509865825,0.055248618784530384,0.3398058252427184,0.9329013663760005,-0.0039737393079999975,0.9629799433585589,1,1,2
15,frozenset({'Minato Yukina'}),frozenset({'14-19'}),0.24427782162588793,0.45343330702446727,0.10220994475138122,0.4184168012924071,0.92277473844644,-0.008553755741178073,0.9397910637551521,1,1,2
110,frozenset({'Yamato Maya'}),frozenset({'20-24'}),0.10615627466456196,0.3642462509865825,0.035516969218626675,0.33457249070631967,0.918533793553428,-0.003150055846641943,0.9554064719810575,1,1,2
22,frozenset({'Aoba Moca'}),frozenset({'20-24'}),0.26558800315706393,0.3642462509865825,0.08800315706393054,0.3313521545319465,0.9096926972740547,-0.008736277393042627,0.9508050513022888,1,1,2
16,frozenset({'Maruyama Aya'}),frozenset({'14-19'}),0.2462509865824783,0.45343330702446727,0.10142067876874507,0.41185897435897434,0.9083121331815848,-0.010237720435385789,0.9293123063126224,1,1,2
5,frozenset({'Imai Lisa'}),frozenset({'14-19'}),0.2971586424625099,0.45343330702446727,0.12154696132596685,0.4090305444887118,0.9020743252692738,-0.01319466463671029,0.9248645389001711,1,1,2
91,frozenset({'Udagawa Ako'}),frozenset({'20-24'}),0.12273086029992107,0.3642462509865825,0.04025256511444357,0.3279742765273312,0.9004190863708096,-0.004451690630160675,0.9460259136036979,1,1,2
63,frozenset({'Hazawa Tsugumi'}),frozenset({'14-19'}),0.1298342541436464,0.45343330702446727,0.05011838989739542,0.38601823708206684,0.8513230746440011,-0.008752785324013315,0.8902002078660904,1,1,2
55,frozenset({'Yamabuki Saaya'}),frozenset({'14-19'}),0.15627466456195738,0.45343330702446727,0.05840568271507498,0.37373737373737376,0.8242389077898217,-0.01245445524139268,0.8727435903964151,1,1,2
267,frozenset({'Asahi LOCK Rokka'}),frozenset({'14-19'}),0.05485398579321231,0.45343330702446727,0.018547750591949488,0.3381294964028777,0.7457094376717947,-0.006324873589739915,0.8257909817782505,1,1,2
