,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,antecedent_len,consequent_len,rule_len
5381,frozenset({'Udagawa Tomoe'}),"frozenset({'Seta Kaoru', 'Personality'})",0.09090909090909091,0.15684744440109247,0.030823253999219664,0.3390557939914163,2.161691542288557,0.016564395417302168,1.2756788665879575,1,2,3
1867,frozenset({'Mitake Ran'}),"frozenset({'Aoba Moca', 'Personality', 'Character Design'})",0.1701131486539212,0.16777214202106905,0.05618415918845104,0.3302752293577982,1.968593983358225,0.02764391185283414,1.2426415961603217,1,3,4
1600,frozenset({'Mitake Ran'}),"frozenset({'Aoba Moca', 'Character Design'})",0.1701131486539212,0.17713616855247757,0.0593055013655872,0.3486238532110092,1.9681121933476136,0.029172309992633545,1.2632698257433794,1,2,3
8821,frozenset({'Kitazawa Hagumi'}),"frozenset({'Seta Kaoru', 'Personality'})",0.07140070230198986,0.15684744440109247,0.02145922746781116,0.3005464480874317,1.9161705135524563,0.010260209783300849,1.2054446693328131,1,2,3
1040,frozenset({'Mitake Ran'}),"frozenset({'Aoba Moca', 'Personality'})",0.1701131486539212,0.24970737417089348,0.07101053452984783,0.41743119266055045,1.671681479357798,0.02853202686753431,1.2879038774074427,1,2,3
791,frozenset({'Minato Yukina'}),"frozenset({'Character Design', 'Hikawa Sayo'})",0.24385485758876316,0.21381193913382754,0.0795942255169723,0.3264,1.526575182481752,0.02745514554871549,1.1671437958227027,1,2,3
973,frozenset({'Minato Yukina'}),"frozenset({'Imai Lisa', 'Character Design'})",0.24385485758876316,0.1982052282481467,0.07374170893484198,0.3024,1.5256913385826771,0.025408401227041875,1.149361771433276,1,2,3
1527,frozenset({'Seta Kaoru'}),"frozenset({'Okusawa Misaki', 'Personality'})",0.16230979321108077,0.259071400702302,0.060866172454155286,0.375,1.447477409638554,0.0188163469792596,1.1854857588763168,1,2,3
612,frozenset({'Imai Lisa'}),"frozenset({'Personality', 'Minato Yukina'})",0.29535700351150995,0.21030042918454936,0.0889582520483808,0.3011889035667107,1.4321839700212977,0.026844547447247805,1.1300615786527337,1,2,3
769,frozenset({'Minato Yukina'}),"frozenset({'Their Seiyuu', 'Singing Voice'})",0.24385485758876316,0.23293015996878658,0.08115489660554039,0.33280000000000004,1.4287544388609716,0.024353745618224114,1.1496850120371904,1,2,3
833,frozenset({'Minato Yukina'}),"frozenset({'Their Seiyuu', 'Singing Voice', 'Personality'})",0.24385485758876316,0.2259071400702302,0.07803355442840422,0.32000000000000006,1.4165112262521593,0.022945000958293466,1.138371852837897,1,3,4
2605,frozenset({'Toyama Kasumi'}),"frozenset({'Their Seiyuu', 'Singing Voice'})",0.14319157237612173,0.23293015996878658,0.04525946156847444,0.31607629427792916,1.3569573571764362,0.011905825708722326,1.1215722362209377,1,2,3
227,frozenset({'Minato Yukina'}),frozenset({'Singing Voice'}),0.24385485758876316,0.4346468981662115,0.14319157237612173,0.5872,1.3509816876122083,0.037200814922402584,1.369556932736891,1,1,2
611,frozenset({'Minato Yukina'}),"frozenset({'Imai Lisa', 'Personality'})",0.24385485758876316,0.27116660163870465,0.0889582520483808,0.3648,1.345298417266187,0.022832959022945604,1.1474077430121148,1,2,3
293,frozenset({'Minato Yukina'}),"frozenset({'Singing Voice', 'Character Design'})",0.24385485758876316,0.3718298868513461,0.12134217713616856,0.49760000000000004,1.3382463798530955,0.03066965303078764,1.2503386010124482,1,2,3
1596,frozenset({'Tsurumaki Kokoro'}),"frozenset({'Okusawa Misaki', 'Personality'})",0.17206398751463128,0.259071400702302,0.0593055013655872,0.34467120181405897,1.330410075676857,0.014728643109748273,1.130621149793373,1,2,3
2196,frozenset({'Shirasagi Chisato'}),"frozenset({'Maruyama Aya', 'Personality'})",0.1681623097932111,0.2278579789309403,0.05072181037846274,0.3016241299303944,1.3237374058417821,0.012404686336622991,1.105625285982607,1,2,3
313,frozenset({'Minato Yukina'}),"frozenset({'Singing Voice', 'Personality', 'Character Design'})",0.24385485758876316,0.36246586031993755,0.1166601638704643,0.4784,1.319848439181916,0.028271103121357402,1.2222663720860092,1,3,4
244,frozenset({'Minato Yukina'}),"frozenset({'Singing Voice', 'Personality'})",0.24385485758876316,0.41357783847054236,0.13226687475614515,0.5424000000000001,1.3114822641509436,0.03141390985404255,1.2815169613843045,1,2,3
757,frozenset({'Toyama Kasumi'}),frozenset({'Singing Voice'}),0.14319157237612173,0.4346468981662115,0.08115489660554039,0.5667574931880109,1.3039492415088618,0.0189171238287165,1.304934518069185,1,1,2
479,frozenset({'Minato Yukina'}),"frozenset({'Personality', 'Hikawa Sayo'})",0.24385485758876316,0.30433086227077644,0.0963714397190792,0.3952,1.2985866666666666,0.022158880640173517,1.1502465901607533,1,2,3
1694,frozenset({'Toyama Kasumi'}),"frozenset({'Singing Voice', 'Speaking Voice'})",0.14319157237612173,0.31564572766289506,0.05852516582130316,0.4087193460490463,1.294867347248091,0.013327357763448115,1.1574102209572237,1,2,3
714,frozenset({'Minato Yukina'}),"frozenset({'Their Seiyuu', 'Character Design'})",0.24385485758876316,0.2645337495122903,0.08349590323839251,0.34240000000000004,1.294352802359882,0.01898806342365142,1.1184097483085609,1,2,3
1913,frozenset({'Yamabuki Saaya'}),"frozenset({'Imai Lisa', 'Personality'})",0.15606710885680844,0.27116660163870465,0.054233320327740926,0.3475,1.2814999999999999,0.011913132791462396,1.1169860511284218,1,2,3
1352,frozenset({'Hikawa Hina'}),"frozenset({'Personality', 'Hikawa Sayo'})",0.16543113538821694,0.30433086227077644,0.06437768240343347,0.38915094339622636,1.2787100870827284,0.014031882324303857,1.1388560401435937,1,2,3
785,frozenset({'Minato Yukina'}),"frozenset({'Their Seiyuu', 'Personality', 'Character Design'})",0.24385485758876316,0.2571205618415919,0.07998439328911432,0.328,1.2756661608497726,0.017284295298090155,1.105475354402393,1,3,4
253,frozenset({'Hikawa Sayo'}),"frozenset({'Their Seiyuu', 'Personality'})",0.3296917674600078,0.3058915333593445,0.12836519703472493,0.38934911242603554,1.2728338968723587,0.02751527675043071,1.1366698726964224,1,2,3
422,frozenset({'Minato Yukina'}),frozenset({'Their Seiyuu'}),0.24385485758876316,0.3320327740928599,0.10300429184549356,0.4224,1.27216357226792,0.02203648700427724,1.1564529534403394,1,1,2
1837,frozenset({'Toyama Kasumi'}),"frozenset({'Singing Voice', 'Personality', 'Speaking Voice'})",0.14319157237612173,0.3121342177136169,0.05657432696059306,0.39509536784741145,1.2657867847411444,0.011879337533789551,1.1371474869328946,1,3,4
4224,frozenset({'Yamato Maya'}),"frozenset({'Okusawa Misaki', 'Personality'})",0.10612563402262973,0.259071400702302,0.034724931720639875,0.3272058823529412,1.2629949946846208,0.007230815063977315,1.101270923546305,1,2,3
2072,frozenset({'Toyama Kasumi'}),"frozenset({'Singing Voice', 'Character Design', 'Speaking Voice'})",0.14319157237612173,0.28950448692937963,0.05228248146703082,0.3651226158038147,1.2611984694139853,0.010827878773670571,1.1191066665103764,1,3,4
385,frozenset({'Hikawa Sayo'}),"frozenset({'Their Seiyuu', 'Personality', 'Character Design'})",0.3296917674600078,0.2571205618415919,0.10690596956691377,0.32426035502958583,1.2611218360255365,0.022135437083049117,1.0993574872922152,1,3,4
1278,frozenset({'Toyama Kasumi'}),"frozenset({'Singing Voice', 'Character Design'})",0.14319157237612173,0.3718298868513461,0.0667186890362856,0.46594005449591275,1.2531000626159752,0.013475782881605919,1.1762164873752854,1,2,3
961,frozenset({'Toyama Kasumi'}),"frozenset({'Singing Voice', 'Personality'})",0.14319157237612173,0.41357783847054236,0.074131876706984,0.5177111716621253,1.2517865405377615,0.014911015716469349,1.215914877295542,1,2,3
361,frozenset({'Hikawa Sayo'}),"frozenset({'Their Seiyuu', 'Character Design'})",0.3296917674600078,0.2645337495122903,0.10885680842762388,0.3301775147928994,1.248148923914751,0.021642208998093923,1.0980017343853614,1,2,3
8247,frozenset({'Kitazawa Hagumi'}),"frozenset({'Okusawa Misaki', 'Personality'})",0.07140070230198986,0.259071400702302,0.02301989855637924,0.3224043715846994,1.2444614523668442,0.004522018599874649,1.093467207028054,1,2,3
237,frozenset({'Hikawa Sayo'}),frozenset({'Their Seiyuu'}),0.3296917674600078,0.3320327740928599,0.13616855247756535,0.41301775147928993,1.2439065770169448,0.026700080332240875,1.1379683586522849,1,1,2
2175,frozenset({'Toyama Kasumi'}),"frozenset({'Singing Voice', 'Personality', 'Speaking Voice', 'Character Design'})",0.14319157237612173,0.2871634802965275,0.05111197815060476,0.3569482288828338,1.2430140090036725,0.009992587877945533,1.108521198013451,1,4,5
707,frozenset({'Okusawa Misaki'}),"frozenset({'Aoba Moca', 'Personality'})",0.27155676941084667,0.24970737417089348,0.08349590323839251,0.3074712643678161,1.2313263290229886,0.01568617541047919,1.0834100987075894,1,2,3
1683,frozenset({'Toyama Kasumi'}),frozenset({'Their Seiyuu'}),0.14319157237612173,0.3320327740928599,0.05852516582130316,0.4087193460490463,1.2309608506741547,0.010980870818540933,1.1296957230779743,1,1,2
515,frozenset({'Minato Yukina'}),"frozenset({'Singing Voice', 'Speaking Voice'})",0.24385485758876316,0.31564572766289506,0.0944206008583691,0.38720000000000004,1.226691718170581,0.017448856890632317,1.1167661102106805,1,2,3
670,frozenset({'Minato Yukina'}),"frozenset({'Singing Voice', 'Character Design', 'Speaking Voice'})",0.24385485758876316,0.28950448692937963,0.08622707764338666,0.3536,1.2213973045822104,0.01563000221191485,1.0991576625473705,1,3,4
552,frozenset({'Minato Yukina'}),"frozenset({'Singing Voice', 'Personality', 'Speaking Voice'})",0.24385485758876316,0.3121342177136169,0.09285992976980101,0.38079999999999997,1.2199879999999999,0.016744484560666975,1.110894351237699,1,3,4
591,frozenset({'Minato Yukina'}),"frozenset({'Their Seiyuu', 'Personality'})",0.24385485758876316,0.3058915333593445,0.09090909090909091,0.3728,1.2187326530612246,0.016315954604139565,1.1066780399245146,1,2,3
1408,frozenset({'Toyama Kasumi'}),"frozenset({'Singing Voice', 'Personality', 'Character Design'})",0.14319157237612173,0.36246586031993755,0.06320717908700742,0.44141689373297005,1.2178164678553307,0.011305122615131849,1.1413416061589412,1,3,4
298,frozenset({'Imai Lisa'}),frozenset({'Their Seiyuu'}),0.29535700351150995,0.3320327740928599,0.11939133827545845,0.404227212681638,1.2174316640458736,0.02132313305177723,1.1211778049040022,1,1,2
692,frozenset({'Minato Yukina'}),"frozenset({'Singing Voice', 'Personality', 'Speaking Voice', 'Character Design'})",0.24385485758876316,0.2871634802965275,0.0850565743269606,0.3488,1.2146391304347826,0.01503036473455728,1.0946506752203202,1,4,5
706,frozenset({'Aoba Moca'}),"frozenset({'Okusawa Misaki', 'Personality'})",0.26570425282871635,0.259071400702302,0.08349590323839251,0.3142437591776799,1.2129619800789058,0.014659530285498379,1.0804547668559579,1,2,3
368,frozenset({'Imai Lisa'}),"frozenset({'Their Seiyuu', 'Personality'})",0.29535700351150995,0.3058915333593445,0.10846664065548185,0.3672391017173051,1.2005533389049146,0.018119433962924772,1.0969522113715577,1,2,3
588,frozenset({'Imai Lisa'}),"frozenset({'Their Seiyuu', 'Personality', 'Character Design'})",0.29535700351150995,0.2571205618415919,0.09090909090909091,0.30779392338177014,1.197080160284487,0.014966732222362444,1.0732056005456392,1,3,4
