,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
103,"frozenset({'Udagawa Ako', 'Minato Yukina'})","frozenset({'Shirokane Rinko', 'Hikawa Sayo'})",0.030823253999219664,0.07686305111197815,0.01443620756925478,0.46835443037974683,6.093362462250209,0.012067038221675274,1.7363766419560414
104,"frozenset({'Udagawa Ako', 'Shirokane Rinko'})","frozenset({'Minato Yukina', 'Hikawa Sayo'})",0.03979711275848615,0.11275848614904409,0.01443620756925478,0.3627450980392157,3.2170092950675078,0.009948745381505072,1.392286683273808
105,"frozenset({'Udagawa Ako', 'Imai Lisa', 'Minato Yukina'})",frozenset({'Shirokane Rinko'}),0.017557549746390948,0.23761217323449083,0.01443620756925478,0.8222222222222223,3.460353950009123,0.010264320017342144,4.288431525555991
106,"frozenset({'Udagawa Ako', 'Imai Lisa', 'Shirokane Rinko'})",frozenset({'Minato Yukina'}),0.01794771751853297,0.24385485758876316,0.01443620756925478,0.8043478260869565,3.2984695652173914,0.010059569469729572,3.8647418389907666
107,"frozenset({'Udagawa Ako', 'Minato Yukina', 'Shirokane Rinko'})",frozenset({'Imai Lisa'}),0.01833788529067499,0.29535700351150995,0.01443620756925478,0.7872340425531915,2.6653644003485204,0.00901998471906322,3.311822083495904
108,"frozenset({'Imai Lisa', 'Minato Yukina', 'Shirokane Rinko'})",frozenset({'Udagawa Ako'}),0.03784627389777604,0.12290284822473664,0.01443620756925478,0.3814432989690722,3.1036164293896253,0.009784792712524599,1.4179737287033425
109,"frozenset({'Udagawa Ako', 'Imai Lisa'})","frozenset({'Minato Yukina', 'Shirokane Rinko'})",0.03355442840421381,0.0795942255169723,0.01443620756925478,0.43023255813953487,5.40532375740994,0.011765468827756684,1.6154060531742935
110,"frozenset({'Udagawa Ako', 'Minato Yukina'})","frozenset({'Imai Lisa', 'Shirokane Rinko'})",0.030823253999219664,0.07647288333983612,0.01443620756925478,0.46835443037974683,6.124451046241282,0.012079064462018316,1.7371105289560227
111,"frozenset({'Udagawa Ako', 'Shirokane Rinko'})","frozenset({'Imai Lisa', 'Minato Yukina'})",0.03979711275848615,0.10456496293406164,0.01443620756925478,0.3627450980392157,3.4690883816213054,0.010274823948781004,1.4051442120111648
112,"frozenset({'Aoba Moca', 'Tsurumaki Kokoro'})",frozenset({'Okusawa Misaki'}),0.0425282871634803,0.27155676941084667,0.01443620756925478,0.3394495412844037,1.2500131814826532,0.002887363298563291,1.102782112975246
113,"frozenset({'Hanazono Tae', 'Minato Yukina'})",frozenset({'Hikawa Sayo'}),0.03901677721420211,0.3296917674600078,0.01404603979711276,0.36,1.0919289940828403,0.0011825295567691064,1.047356613343738
114,"frozenset({'Hanazono Tae', 'Imai Lisa'})",frozenset({'Hikawa Sayo'}),0.04369879047990636,0.3296917674600078,0.01404603979711276,0.32142857142857145,0.9749366018596789,-0.00036109167207212974,0.9878226584799886
115,"frozenset({'Okusawa Misaki', 'Shirasagi Chisato'})",frozenset({'Hikawa Sayo'}),0.03901677721420211,0.3296917674600078,0.01404603979711276,0.36,1.0919289940828403,0.0011825295567691064,1.047356613343738
116,"frozenset({'Udagawa Ako', 'Imai Lisa', 'Minato Yukina'})",frozenset({'Hikawa Sayo'}),0.017557549746390948,0.3296917674600078,0.01404603979711276,0.8,2.4265088757396454,0.008257460188958116,3.351541162699962
117,"frozenset({'Udagawa Ako', 'Imai Lisa', 'Hikawa Sayo'})",frozenset({'Minato Yukina'}),0.016777214202106906,0.24385485758876316,0.01404603979711276,0.8372093023255814,3.4332279069767444,0.009954834617121804,4.6448915890975995
118,"frozenset({'Udagawa Ako', 'Minato Yukina', 'Hikawa Sayo'})",frozenset({'Imai Lisa'}),0.016777214202106906,0.29535700351150995,0.01404603979711276,0.8372093023255814,2.834567294399558,0.009090772083107716,4.328521264143583
119,"frozenset({'Udagawa Ako', 'Imai Lisa'})","frozenset({'Minato Yukina', 'Hikawa Sayo'})",0.03355442840421381,0.11275848614904409,0.01404603979711276,0.4186046511627907,3.7124004184437114,0.010262493246657125,1.5260554038236445
120,"frozenset({'Udagawa Ako', 'Minato Yukina'})","frozenset({'Imai Lisa', 'Hikawa Sayo'})",0.030823253999219664,0.11392898946547016,0.01404603979711276,0.4556962025316456,3.9998265996185194,0.010534377616944151,1.6278979030750664
121,"frozenset({'Udagawa Ako', 'Hikawa Sayo'})","frozenset({'Imai Lisa', 'Minato Yukina'})",0.03394459617635583,0.10456496293406164,0.01404603979711276,0.41379310344827586,3.957282552753474,0.010496624356120421,1.5275068279360122
122,"frozenset({'Okusawa Misaki', 'Matsubara Kanon'})",frozenset({'Tsurumaki Kokoro'}),0.04603979711275848,0.17206398751463128,0.01404603979711276,0.3050847457627119,1.7730888965755796,0.0061242487215269256,1.191420115527726
123,"frozenset({'Tsurumaki Kokoro', 'Matsubara Kanon'})",frozenset({'Okusawa Misaki'}),0.03277409285992977,0.27155676941084667,0.01404603979711276,0.4285714285714286,1.5782019704433499,0.005146013019699134,1.2747756535310184
124,"frozenset({'Shirokane Rinko', 'Hikawa Hina'})",frozenset({'Hikawa Sayo'}),0.027701911822083494,0.3296917674600078,0.013655872024970737,0.49295774647887325,1.4952079339944997,0.0045227797543267445,1.3219967919538738
125,"frozenset({'Udagawa Ako', 'Shirokane Rinko', 'Hikawa Sayo'})",frozenset({'Imai Lisa'}),0.017167381974248927,0.29535700351150995,0.013655872024970737,0.7954545454545454,2.6931968295904887,0.008585365526919065,3.4449213161659507
126,"frozenset({'Udagawa Ako', 'Imai Lisa', 'Hikawa Sayo'})",frozenset({'Shirokane Rinko'}),0.016777214202106906,0.23761217323449083,0.013655872024970737,0.813953488372093,3.425554664528201,0.009669401697587551,4.097834568864612
127,"frozenset({'Udagawa Ako', 'Imai Lisa', 'Shirokane Rinko'})",frozenset({'Hikawa Sayo'}),0.01794771751853297,0.3296917674600078,0.013655872024970737,0.7608695652173912,2.307820941600206,0.007738657314412658,2.8031071542581487
128,"frozenset({'Imai Lisa', 'Shirokane Rinko', 'Hikawa Sayo'})",frozenset({'Udagawa Ako'}),0.034724931720639875,0.12290284822473664,0.013655872024970737,0.3932584269662921,3.1997503121098623,0.009388079012094592,1.4455860464444155
129,"frozenset({'Udagawa Ako', 'Hikawa Sayo'})","frozenset({'Imai Lisa', 'Shirokane Rinko'})",0.03394459617635583,0.07647288333983612,0.013655872024970737,0.4022988505747126,5.260673234811166,0.011060030881558429,1.5451319067198894
130,"frozenset({'Udagawa Ako', 'Shirokane Rinko'})","frozenset({'Imai Lisa', 'Hikawa Sayo'})",0.03979711275848615,0.11392898946547016,0.013655872024970737,0.34313725490196073,3.0118520010744017,0.00912182718475304,1.3489439264854035
131,"frozenset({'Udagawa Ako', 'Imai Lisa'})","frozenset({'Shirokane Rinko', 'Hikawa Sayo'})",0.03355442840421381,0.07686305111197815,0.013655872024970737,0.4069767441860465,5.294829418014402,0.011076776279504439,1.5566623059680371
132,"frozenset({'Aoba Moca', 'Ichigaya Arisa'})",frozenset({'Okusawa Misaki'}),0.04525946156847444,0.27155676941084667,0.013655872024970737,0.3017241379310345,1.1110904676971858,0.001365358856161446,1.043202651214096
133,"frozenset({'Imai Lisa', 'Ichigaya Arisa'})",frozenset({'Maruyama Aya'}),0.04369879047990636,0.24541552867733124,0.013655872024970737,0.3125,1.2733505564387917,0.0029315102567845884,1.0975774128329727
134,"frozenset({'Imai Lisa', 'Matsubara Kanon'})",frozenset({'Maruyama Aya'}),0.03940694498634413,0.24541552867733124,0.013655872024970737,0.3465346534653465,1.412032300209353,0.003984795787588584,1.15474290308469
135,"frozenset({'Hanazono Tae', 'Yamabuki Saaya'})",frozenset({'Toyama Kasumi'}),0.030433086227077643,0.14319157237612173,0.013265704252828716,0.4358974358974359,3.044155662684273,0.008907942783715374,1.5188876671514207
136,"frozenset({'Hanazono Tae', 'Toyama Kasumi'})",frozenset({'Yamabuki Saaya'}),0.03199375731564573,0.15606710885680844,0.013265704252828716,0.4146341463414634,2.6567682926829264,0.008272531047109523,1.4417186890362854
137,"frozenset({'Yamabuki Saaya', 'Toyama Kasumi'})",frozenset({'Hanazono Tae'}),0.03628560280920796,0.17206398751463128,0.013265704252828716,0.3655913978494624,2.124740935800844,0.007022258744104288,1.3050516806972763
138,"frozenset({'Okusawa Misaki', 'Minato Yukina'})",frozenset({'Aoba Moca'}),0.04408895825204838,0.26570425282871635,0.013265704252828716,0.3008849557522124,1.132405494262732,0.001551080542471734,1.0503217649412033
139,"frozenset({'Mitake Ran', 'Shirokane Rinko'})",frozenset({'Minato Yukina'}),0.02926258291065158,0.24385485758876316,0.013265704252828716,0.4533333333333333,1.8590293333333334,0.0061298812644724,1.383192333679092
140,"frozenset({'Hanazono Tae', 'Toyama Kasumi'})",frozenset({'Ichigaya Arisa'}),0.03199375731564573,0.2017167381974249,0.013265704252828716,0.4146341463414634,2.055526725480021,0.006812027884436659,1.363733905579399
141,"frozenset({'Hanazono Tae', 'Ichigaya Arisa'})",frozenset({'Toyama Kasumi'}),0.035115099492781895,0.14319157237612173,0.013265704252828716,0.37777777777777777,2.6382682409930367,0.008237517942313321,1.3770135443955187
142,"frozenset({'Aoba Moca', 'Seta Kaoru'})",frozenset({'Okusawa Misaki'}),0.041747951619196255,0.27155676941084667,0.013265704252828716,0.3177570093457944,1.1701310559673435,0.0019287653815994558,1.0677181599046495
143,"frozenset({'Shirasagi Chisato', 'Hikawa Hina'})",frozenset({'Maruyama Aya'}),0.02575107296137339,0.24541552867733124,0.012875536480686695,0.5,2.037360890302067,0.006555823295862715,1.5091689426453376
144,"frozenset({'Hanazono Tae', 'Minato Yukina'})",frozenset({'Imai Lisa'}),0.03901677721420211,0.29535700351150995,0.012875536480686695,0.32999999999999996,1.1172919418758256,0.0013516580760238005,1.0517059649081941
145,"frozenset({'Shirasagi Chisato', 'Minato Yukina'})",frozenset({'Imai Lisa'}),0.03394459617635583,0.29535700351150995,0.012875536480686695,0.3793103448275862,1.2842436113515237,0.002849762268629978,1.1352581610092338
146,"frozenset({'Minato Yukina', 'Yamabuki Saaya'})",frozenset({'Hikawa Sayo'}),0.02887241513850956,0.3296917674600078,0.012875536480686695,0.44594594594594594,1.3526147449224373,0.003356538902832393,1.2098246148282787
147,"frozenset({'Imai Lisa', 'Shirokane Rinko', 'Minato Yukina', 'Hikawa Sayo'})",frozenset({'Udagawa Ako'}),0.024580569644947328,0.12290284822473664,0.012875536480686695,0.5238095238095238,4.261980347694633,0.009854514460336165,1.841904018728053
148,"frozenset({'Udagawa Ako', 'Imai Lisa', 'Minato Yukina', 'Hikawa Sayo'})",frozenset({'Shirokane Rinko'}),0.01404603979711276,0.23761217323449083,0.012875536480686695,0.9166666666666666,3.8578270388615215,0.009538026439156586,9.148653921186106
149,"frozenset({'Udagawa Ako', 'Imai Lisa', 'Shirokane Rinko', 'Hikawa Sayo'})",frozenset({'Minato Yukina'}),0.013655872024970737,0.24385485758876316,0.012875536480686695,0.942857142857143,3.866468571428572,0.009545485752787082,13.232539992196667
150,"frozenset({'Udagawa Ako', 'Imai Lisa', 'Minato Yukina', 'Shirokane Rinko'})",frozenset({'Hikawa Sayo'}),0.01443620756925478,0.3296917674600078,0.012875536480686695,0.8918918918918919,2.7052294898448745,0.008116037691759545,6.200351150994928
151,"frozenset({'Udagawa Ako', 'Shirokane Rinko', 'Minato Yukina', 'Hikawa Sayo'})",frozenset({'Imai Lisa'}),0.01443620756925478,0.29535700351150995,0.012875536480686695,0.8918918918918919,3.0197079510157447,0.008611701470961425,6.517947717518533
152,"frozenset({'Imai Lisa', 'Shirokane Rinko', 'Hikawa Sayo'})","frozenset({'Udagawa Ako', 'Minato Yukina'})",0.034724931720639875,0.030823253999219664,0.012875536480686695,0.3707865168539326,12.029441046792776,0.011805201090155853,1.5402987570369544
